Internal ID,Q1: GOING OUT?,Q2: GENDER,Q3: AGE,Q4: COUNTRY,"Q5: STATE, PROVINCE, COUNTY, ETC",Q7: JOY OTHER,Q10: DRESS,Q11: DAY,"Click Coordinates (x, y)",Media
90276711,No,Male,42,United States,Pennsylvania,Unknown,White and gold,Sunday,"(82, 20)",Science
90276715,No,Female,34,United States,Iowa,Unknown,White and gold,Friday,Unknown,Unknown
90276722,Yes,Male,53,Canada,British Columbia,BBQ chips,White and gold,Sunday,"(77, 32)",Science
90276737,No,Male,50,United States,Texas,Klonopin,White and gold,Sunday,"(72, 25)",Science
90276744,No,Male,44,United States,Texas,Unknown,White and gold,Friday,"(31, 76)",ESPN
90276759,No,Male,66,United States,California,Unknown,Unknown,Friday,Unknown,Unknown
90276766,No,I'd rather not say,12,United States,Queens,Unknown,Blue and black,Friday,Unknown,Unknown
90276767,No,Female,42,United States,Vermont,Unknown,Blue and black,Friday,"(63, 27)",Science
90276773,No,Male,53,United States,Louisiana,Twizzlers,Blue and black,Sunday,"(78, 28)",Science
90276786,No,Male,43,United States,Illinois,beer,Blue and black,Friday,"(86, 34)",Science
90276791,No,Female,55,Ireland,Kildare,Unknown,White and gold,Sunday,"(24, 27)",Daily Dish
90276796,No,Female,18,United States,Vermont ,Unknown,Blue and black,Friday,"(88, 35)",Science
90276799,No,Male,55,United States,ND,Red Vines,White and gold,Friday,"(78, 24)",Science
90276800,No,Female,34,United States,Ohio,Clark bar ,White and gold,Sunday,"(76, 22)",Science
90276802,No,Male,40,United States,Unknown,Turkish Delight,White and gold,Friday,"(74, 25)",Science
90276803,No,Female,49,United States,tennessee,Special dark cholcolate mini bars ,White and gold,Friday,"(80, 28)",Science
90276804,No,Male,56,United States,Pennsylvania,Unknown,White and gold,Friday,"(81, 29)",Science
90276805,No,Female,40,United States,Oregon,Unknown,White and gold,Friday,"(81, 29)",Science
90276817,No,Female,36,United States,Maryland,Almond joy Mounds Large Tootsie rolls,White and gold,Friday,"(86, 36)",Science
90276823,No,Female,35,United States,Utah,mini cans of soda,Blue and black,Friday,"(17, 68)",ESPN
90276832,No,Male,40,United States,Texas,Unknown,Blue and black,Sunday,"(80, 38)",Science
90276841,Yes,Male,49,United States,Minnesota,"weed, softcore, tacos, popcorn balls, scotch eggs, scotch, really good hash browns with a side of gravy, The Clash box set, Photos of Jello Biafra and Ice T teaching Tipper Gore a thing or two. ",White and gold,Friday,"(57, 5)",Science
90276842,No,Male,38,Kenya,Unknown,Unknown,Unknown,Sunday,"(83, 20)",Science
90276847,Yes,Female,46,United States,Washington,Unknown,White and gold,Sunday,Unknown,Unknown
90276850,No,Female,53,United States,Texas,Unknown,White and gold,Friday,"(74, 33)",Science
90276852,No,Female,44,United States,Oregon,Unknown,White and gold,Friday,"(72, 5)",Science
90276854,No,I'd rather not say,60,United States,California,"Jelly Babies, Colt's Bolts, ",White and gold,Friday,"(77, 20)",Science
90276857,No,Female,62,United States,Minnesota,Unknown,Unknown,Friday,Unknown,Unknown
90276862,Yes,Male,42,United States,Virginia,Unknown,White and gold,Sunday,"(72, 22)",Science
90276867,No,Male,40,United States,Pennsylvania,Unknown,White and gold,Sunday,"(71, 20)",Science
90276868,No,Male,46,United States,Michigan,Unknown,White and gold,Sunday,"(80, 12)",Science
90276869,No,Female,51,United States,Washington,"Payday Bars, Ritter Sport, Dark chocolate of any kind, caramel apples",White and gold,Sunday,"(62, 5)",Science
90276870,No,Female,42,United States,New York,Unknown,White and gold,Friday,"(28, 72)",ESPN
90276872,No,Male,75,United States,Cook,Daim (from Sweden; found at IKEA and in Sweden),Blue and black,Friday,"(68, 23)",Science
90276873,No,Male,43,United States,California,Unknown,White and gold,Friday,"(60, 32)",Science
90276894,No,Male,52,United States,Michigan,Unknown,Blue and black,Friday,"(69, 31)",Science
90276909,No,Female,47,Canada,Ontario,"Rockets, Rainblo gum, Pop Rocks",White and gold,Sunday,"(74, 29)",Science
90276920,No,Female,37,United States,Pennsylvania,Unknown,Blue and black,Sunday,"(82, 31)",Science
90276921,Yes,Female,53,Australia,Victoria,"Being in Australia, we get Cadbury Chocolate, and the small Bounty, Crunchie, Violet Crumble, Picnic, and many other lovelies!",Blue and black,Sunday,"(69, 7)",Science
90276932,No,Male,59,United States,Virginia,Unknown,White and gold,Sunday,"(78, 22)",Science
90276934,No,Male,37,United States,Colorado,Unknown,White and gold,Friday,"(64, 40)",Science
90276939,No,Male,61,United States,Texas,"Mounds bars, caramel m&ms, red hots, chocolate covered raisins, ",White and gold,Friday,"(76, 14)",Science
90276941,No,Female,54,United States,Washington,Sees lollipops,White and gold,Sunday,"(59, 6)",Science
90276945,No,Male,50,United States,California,"Cherry Laffy Taffy, Sweetart Chews, Nobel Super Cola, Sour Beasties",White and gold,Sunday,Unknown,Unknown
90276954,No,Female,44,Canada,Ontario,Unknown,Unknown,Friday,"(56, 5)",Science
90276958,Yes,Male,34,United States,Massachusetts,Slice of pizza Beer,White and gold,Sunday,"(23, 74)",ESPN
90276966,No,Male,56,United States,California,"Mounds, Almond Joy",Blue and black,Sunday,"(67, 4)",Science
90276969,No,Female,45,Canada,nova scotia,Unknown,White and gold,Friday,"(81, 25)",Science
90276985,No,Female,28,United States,Arizona,White chocolate,Unknown,Friday,Unknown,Unknown
90276996,No,Male,52,United States,Tehama,"Zinfanbel, Real sugar.",White and gold,Sunday,"(75, 5)",Science
90276998,Yes,Male,40,United States,Texas,Unknown,White and gold,Friday,"(81, 32)",Science
90276999,No,Female,37,United States,Pennsylvania,Unknown,Unknown,Friday,Unknown,Unknown
90277011,Yes,Female,29,United States,Illinois,Popcorn ,White and gold,Friday,"(69, 27)",Science
90277014,No,Female,45,United States,Ohio,Unknown,Blue and black,Friday,"(86, 19)",Science
90277016,No,Female,45,United States,MS,Unknown,White and gold,Friday,"(71, 31)",Science
90277018,No,Female,53,United States,Texas,Unknown,Blue and black,Friday,"(74, 27)",Science
90277019,No,Male,51,United States,Minnesota,Nut goodie ,Blue and black,Sunday,Unknown,Unknown
90277021,No,Female,50,United States,Florida,Unknown,Blue and black,Friday,"(71, 25)",Science
90277024,No,Male,34,United States,New York,Unknown,White and gold,Friday,Unknown,Unknown
90277026,No,Male,34,United States,Oregon,Unknown,White and gold,Friday,"(67, 34)",Science
90277030,No,Female,27,United States,California,Unknown,Blue and black,Sunday,"(72, 25)",Science
90277032,No,Female,62,United States,California,"Almond Joy, duh!",Blue and black,Sunday,"(58, 9)",Science
90277035,No,Male,45,United States,New York,Baby Ruth,White and gold,Sunday,"(76, 34)",Science
90277036,No,Male,35,United States,Oregon,Home made cookies/brownies ,Blue and black,Friday,"(84, 21)",Science
90277037,No,Male,35,United States,California,Baby Fucking Ruth,White and gold,Friday,"(77, 26)",Science
90277045,No,Male,48,United States,California,Unknown,Blue and black,Friday,"(69, 36)",Science
90277055,No,Male,32,United States,Florida,"Nutrageous, Brach's Royals, Mini Tootsie Rolls",Blue and black,Friday,"(74, 31)",Science
90277065,Yes,Male,40,United States,Arizona,Whoppers malted balls,White and gold,Friday,"(82, 78)",Yahoo
90277066,No,Male,55,United States,suffolk county ny,"Oh Henry, Mounds",White and gold,Sunday,"(68, 4)",Science
90277069,No,I'd rather not say,50,United States,Oklahoma,"Cadbury Dairy Milk (even the lame US version), butterscotch, and real Scotch (preferably Johnnie Walker Red or Teacher’s).",Blue and black,Friday,"(26, 74)",ESPN
90277070,No,Male,51,United States,California,Unknown,Blue and black,Friday,"(65, 33)",Science
90277077,No,Female,43,United States,SC,Unknown,White and gold,Friday,"(76, 21)",Science
90277085,No,Male,49,United States,Washington,Free kitten,White and gold,Friday,"(21, 24)",Daily Dish
90277088,No,Male,39,United States,louisiana,bottled independenly-brewed beer,White and gold,Sunday,"(38, 66)",ESPN
90277094,No,Male,36,Canada,Alberta,Cans of pop,Blue and black,Friday,"(88, 32)",Science
90277099,No,Male,54,United States,pa,"mallow cups, raisinettes, goobers, chunky bar",White and gold,Friday,"(83, 23)",Science
90277104,No,Male,54,United States,Md,Unknown,Blue and black,Friday,"(28, 66)",ESPN
90277106,No,Male,32,United States,Missouri,Unknown,White and gold,Friday,"(70, 37)",Science
90277111,No,Male,42,United States,Colorado,Unknown,Blue and black,Friday,"(59, 75)",Yahoo
90277113,No,Female,50,United States,Wisconsin,Unknown,White and gold,Friday,"(74, 27)",Science
90277115,No,Female,63,United States,Missouri,Cadbury chocolate,White and gold,Sunday,"(60, 6)",Science
90277123,No,Male,42,United States,Oregon,Unknown,Blue and black,Friday,"(57, 5)",Science
90277127,Yes,Male,40,United States,Ohio,Almond Joy,Blue and black,Sunday,"(77, 27)",Science
90277135,No,Male,53,United States,IA,Unknown,White and gold,Sunday,"(71, 35)",Science
90277137,Yes,Male,43,Canada,British Columbia,this survey,White and gold,Sunday,Unknown,Unknown
90277138,No,Male,33,United States,New York,Unknown,Blue and black,Friday,"(66, 9)",Science
90277140,No,Male,41,United States,Ohio,Charleston chew,Blue and black,Friday,"(80, 34)",Science
90277156,No,Male,34,United States,New York,Unknown,Blue and black,Friday,"(86, 28)",Science
90277160,No,Female,57,United States,Colorado,Unknown,White and gold,Friday,"(73, 72)",Yahoo
90277163,No,Female,37,United States,California,Cupcakes and puppies,White and gold,Friday,"(71, 22)",Science
90277164,No,Male,41,Canada,Alberta,Unknown,White and gold,Friday,"(79, 33)",Science
90277165,No,Male,40,United States,Arizona,Unknown,White and gold,Friday,"(31, 76)",ESPN
90277167,No,Male,44,United States,Georgia,Runts Banana Runts,Blue and black,Friday,"(66, 29)",Science
90277169,No,Male,35,United States,California,Real Estate,Blue and black,Friday,Unknown,Science
90277171,No,Male,55,United States,Iowa,"How could you omit Almond Joy?!? JOY IS IN THE VERY NAME, DAMMIT!!",White and gold,Friday,"(77, 24)",Science
90277175,No,Male,65,United States,Carolina,"Beer, 5th Avenue Bars",White and gold,Friday,"(22, 54)",ESPN
90277176,No,Male,52,United States,Massachusetts,Unknown,Blue and black,Friday,Unknown,Unknown
90277178,No,Female,58,United States,Pennsylvania,"almond Joy, dark chocolate of any kind",White and gold,Friday,"(82, 40)",Science
90277182,No,Male,36,United States,Pennsylvania,Unknown,White and gold,Friday,"(84, 37)",Science
90277183,No,Female,58,United States,Kentucky,"Lady Godiva chocolates, Belgian chocolates, Bourbon Balls",Blue and black,Friday,"(8, 12)",Daily Dish
90277184,No,Female,68,United States,California,Unknown,Blue and black,Friday,"(74, 6)",Science
90277185,No,Female,43,United States,Florida,Pez ,White and gold,Sunday,"(78, 28)",Science
90277189,No,Female,50,United States,Texas,"Baby Ruth, popcorn balls, rice krispie treats",White and gold,Friday,"(66, 5)",Science
90277190,No,Male,54,Japan,Tokyo,Unknown,White and gold,Friday,"(76, 30)",Science
90277191,No,Male,45,United States,California,Ghirardelli Flix,White and gold,Friday,"(83, 26)",Science
90277193,No,Male,36,United States,Wisconsin,Unknown,White and gold,Friday,"(83, 85)",Yahoo
90277194,No,Male,34,United States,California,Unknown,White and gold,Friday,"(80, 34)",Science
90277197,No,Male,28,United States,California,Unknown,White and gold,Sunday,"(64, 37)",Science
90277198,No,Male,45,United States,California,Unknown,Blue and black,Friday,"(65, 36)",Science
90277200,No,Male,48,United States,Maryland,Goldberg’s peanut chews,White and gold,Friday,"(74, 12)",Science
90277201,No,Female,40,United States,Washington,Marijuana edibles,Blue and black,Friday,"(25, 29)",Daily Dish
90277202,No,Male,50,United States,Georgia,"Fresh Jujy Fruits, Large bags of Mini Swedish Fish, homemade cookies",White and gold,Friday,"(64, 40)",Science
90277207,No,Male,44,United States,Ohio,Almond Joy,Blue and black,Friday,"(67, 33)",Science
90277208,No,Male,38,United States,Virginia,Unknown,White and gold,Friday,"(73, 26)",Science
90277215,No,Female,59,United States,Massachusetts,"M&M caramels, those little hazelnut balls covered with chocolate & coconut, those chinese sticks dipped in chocolate, nuts (especially cashews!)",Blue and black,Friday,"(65, 32)",Science
90277219,No,Female,53,United States,Pennsylvania,"Clark bars, 5th Avenue bars, Butterfingers bars",White and gold,Sunday,"(77, 26)",Science
90277220,No,Female,52,Canada,ont,Big Turk; Jersey Milk; tiny packets of jelly beans.,White and gold,Friday,"(58, 5)",Science
90277224,No,Female,61,United States,Washington,"Cake, ",White and gold,Sunday,"(67, 30)",Science
90277235,No,Male,47,United States,Pennsylvania,Unknown,White and gold,Friday,"(70, 31)",Science
90277237,No,Male,43,United States,Michigan,Chocodiles,White and gold,Sunday,"(24, 53)",ESPN
90277238,No,Female,51,United States,California,"Can I vote twice for butterfinger? Also, almond joy. ",White and gold,Sunday,"(85, 27)",Science
90277242,No,Female,27,United States,California,Unknown,Blue and black,Friday,"(60, 24)",Science
90277243,No,Male,31,Canada,Alberta,Unknown,Blue and black,Friday,"(76, 22)",Science
90277244,No,Male,55,United States,California,Beer or Whiskey ,White and gold,Friday,"(80, 29)",Science
90277264,No,Female,43,United States,Oregon,Almond JOY (I really can't believe this is not on the list. I mention it every year.),Blue and black,Sunday,Unknown,Unknown
90277268,No,Male,58,United States,Idaho,any candy with chocolate AND peanut butter,White and gold,Sunday,"(74, 26)",Science
90277271,No,Female,57,United States,Kansas,Unknown,White and gold,Friday,"(71, 31)",Science
90277289,No,Male,61,United States,California,"Dried squid, moon cakes, mulitas, empenadas, sambusas, wasabi peas, brioche",Blue and black,Friday,"(75, 24)",Science
90277291,No,Female,53,United States,California,Wax Teeth,White and gold,Sunday,"(80, 27)",Science
90277293,No,Female,37,United States,Texas,"Outrageous, plastic spider rings",White and gold,Friday,"(84, 18)",Science
90277298,No,Male,46,United States,Ohio,Unknown,White and gold,Friday,"(85, 19)",Science
90277305,No,Female,22,United States,Florida,"Sunkist Gems, gummy drops, any tart candy",White and gold,Friday,"(80, 29)",Science
90277306,No,Female,51,United States,Massachusetts,"Almond Joy, Mounds Bar, caramels, butterscotch, Tootsie Pop, a nice IPA, barbecue",White and gold,Friday,"(85, 8)",Science
90277309,No,I'd rather not say,35,Canada,Ontario,Beer. Puppies. Cheese. Roasted beets. Gummy worms. Chocolate covered almonds. Glosette Raisins. Those Kraft caramels. Dare jujubes. ,White and gold,Friday,"(78, 37)",Science
90277313,No,Male,43,United States,California,Whiskey Shots.,Blue and black,Friday,"(58, 5)",Science
90277314,No,Female,62,United States,California,Unknown,White and gold,Friday,"(58, 4)",Science
90277315,No,Female,31,Canada,Alberta,abbazzaba,Unknown,Friday,"(75, 20)",Science
90277324,No,Female,55,United States,Illinois,Unknown,White and gold,Friday,"(78, 18)",Science
90277335,Yes,Female,44,United States,NV,Unknown,Blue and black,Sunday,"(26, 8)",Daily Dish
90277339,No,Other,42,United States,"Brooklyn, kings county ny","Puppies, after eights, fancy dark chocolate, score bar, crunchie bar",Blue and black,Friday,"(70, 29)",Science
90277340,No,Male,50,United States,New York,Unknown,White and gold,Sunday,"(76, 32)",Science
90277343,No,Other,20,United States,Washington,Any Chocolate Candy without Peanut Butter,Blue and black,Sunday,"(88, 90)",Yahoo
90277346,No,Male,36,United States,Minnesota,Old Faithful Bars!!!!!!!!   Chunky's  Twin Bings,White and gold,Friday,Unknown,Science
90277349,No,Male,43,United States,Ohio,Unknown,Blue and black,Friday,"(74, 16)",Science
90277358,No,Female,45,United States,md,Unknown,White and gold,Friday,Unknown,Unknown
90277360,Yes,Male,52,Canada,Alberta,Sambucca,White and gold,Friday,"(57, 5)",Science
90277361,No,Female,34,United States,California,"astronaut ice cream, caramel apple lollipops, cow tails, whoppers (chocolate)",Blue and black,Friday,"(70, 19)",Science
90277362,No,Male,54,United States,Massachusetts,A fatty,White and gold,Friday,"(76, 12)",Science
90277364,Yes,Male,44,United States,Virginia,Unknown,White and gold,Friday,"(69, 70)",Yahoo
90277365,No,Male,44,United States,NV,Unknown,White and gold,Friday,"(79, 33)",Science
90277367,No,Female,40,United States,Illinois,Unknown,White and gold,Friday,"(65, 27)",Science
90277374,Yes,Male,38,United States,WI,Bit o honey ,White and gold,Friday,Unknown,Unknown
90277378,No,Female,23,United States,Missouri,Unknown,White and gold,Friday,"(64, 29)",Science
90277379,No,Male,47,United States,Illinois,Wax juice bottles,Blue and black,Friday,"(63, 18)",Science
